dtt,rainsum,hidroyear
2023-10-20,23.0,2021
2023-10-25,23.0,2021
2023-10-30,30.0,2021
2023-11-04,46.6,2021
2023-11-09,46.6,2021
2023-11-14,52.800000000000004,2021
2023-11-19,67.0,2021
2023-11-24,69.6,2021
2023-11-29,90.6,2021
2023-12-04,101.6,2021
2023-12-09,101.6,2021
2023-12-14,106.39999999999999,2021
2023-12-19,118.99999999999999,2021
2023-12-24,156.0,2021
2023-12-29,162.6,2021
2024-01-03,170.79999999999998,2021
2024-01-08,171.6,2021
2024-01-13,171.6,2021
2024-01-18,184.2,2021
2024-01-23,193.0,2021
2024-01-28,199.8,2021
2024-02-02,217.8,2021
2024-02-07,233.8,2021
2024-02-12,237.20000000000002,2021
2024-02-17,242.00000000000003,2021
2024-02-22,267.20000000000005,2021
2024-02-27,282.40000000000003,2021
2024-03-04,308.20000000000005,2021
2024-03-09,309.20000000000005,2021
2024-03-14,325.00000000000006,2021
2024-03-19,343.80000000000007,2021
2024-03-24,357.6000000000001,2021
2024-03-29,363.4000000000001,2021
2024-04-03,379.4000000000001,2021
2024-04-08,380.2000000000001,2021
2024-04-13,380.8000000000001,2021
2024-04-18,380.8000000000001,2021
2024-04-23,380.8000000000001,2021
2024-04-28,380.8000000000001,2021
2024-05-03,380.8000000000001,2021
2024-05-08,383.40000000000015,2021
2024-05-13,383.40000000000015,2021
2024-05-18,383.40000000000015,2021
2024-05-23,383.40000000000015,2021
2024-05-28,383.40000000000015,2021
2024-06-02,396.40000000000015,2021
2024-06-07,401.20000000000016,2021
2024-06-12,402.20000000000016,2021
2024-06-17,402.20000000000016,2021
2024-06-22,402.40000000000015,2021
2024-06-27,402.40000000000015,2021
2024-07-02,402.40000000000015,2021
2024-07-07,404.60000000000014,2021
2024-07-12,405.0000000000001,2021
2024-07-17,405.0000000000001,2021
2024-07-22,405.0000000000001,2021
2024-07-27,405.0000000000001,2021
2024-08-01,405.0000000000001,2021
2024-08-06,407.2000000000001,2021
2024-08-11,409.0000000000001,2021
2024-08-16,409.2000000000001,2021
2024-08-21,409.2000000000001,2021
2024-08-26,409.2000000000001,2021
2024-08-31,409.2000000000001,2021
2023-09-05,6.0,2022
2023-09-10,6.2,2022
2023-09-15,8.2,2022
2023-09-20,8.2,2022
2023-09-25,10.8,2022
2023-09-30,10.8,2022
2023-10-05,25.200000000000003,2022
2023-10-10,25.200000000000003,2022
2023-10-15,27.6,2022
2023-10-20,28.6,2022
2023-10-25,28.6,2022
2023-10-30,28.6,2022
2023-11-04,44.800000000000004,2022
2023-11-09,44.800000000000004,2022
2023-11-14,68.2,2022
2023-11-19,68.2,2022
2023-11-24,68.2,2022
2023-11-29,68.4,2022
2023-12-04,75.2,2022
2023-12-09,75.2,2022
2023-12-14,82.80000000000001,2022
2023-12-19,106.20000000000002,2022
2023-12-24,117.60000000000002,2022
2023-12-29,126.00000000000003,2022
2024-01-03,172.40000000000003,2022
2024-01-08,172.40000000000003,2022
2024-01-13,195.00000000000003,2022
2024-01-18,195.00000000000003,2022
2024-01-23,197.80000000000004,2022
2024-01-28,208.80000000000004,2022
2024-02-02,266.6,2022
